stwcix,stwcix,stwcix,Unimplemented,v2.05,SPECIAL,1165,1189,Store Word Caching Inhibited Indexed X-form
mtspr,mtspr,mtspr,Unimplemented,P1,SPECIAL,1171,1195,Move To Special Purpose Register XFX-form
mfspr,mfspr,mfspr,Implemented,P1,SPECIAL,1173,1197,Move From Special Purpose Register XFX-form
mtmsr,mtmsr,mtmsr,Implemented,P1,SPECIAL,1174,1198,Move To MSR X-form
mtmsrd,mtmsrd,mtmsrd,Implemented,PPC,SPECIAL,1175,1199,Move To MSR Doubleword X-form
mfmsr,mfmsr,mfmsr,Implemented,P1,SPECIAL,1176,1200,Move From MSR X-form
slbie,slbie,slbie,Unimplemented,PPC,SPECIAL,1221,1245,SLB Invalidate Entry X-form
slbia,slbia,slbia,Implemented,PPC,SPECIAL,1224,1248,SLB Invalidate All X-form
slbmte,slbmte,slbmte,Unimplemented,v2.00,SPECIAL,1227,1251,SLB Move To Entry X-form
slbmfev,slbmfev,slbmfev,Unimplemented,v2.00,SPECIAL,1228,1252,SLB Move From Entry VSID X-form
slbmfee,slbmfee,slbmfee,Unimplemented,v2.00,SPECIAL,1229,1253,SLB Move From Entry ESID X-form
slbfee.,slbfee,slbfee,Unimplemented,v2.05,SPECIAL,1229,1253,SLB Find Entry ESID X-form
tlbie,tlbie,tlbie,Implemented,P1,SPECIAL,1231,1255,TLB Invalidate Entry X-form
tlbiel,tlbiel,tlbiel,Implemented,v2.03,SPECIAL,1236,1260,TLB Invalidate Entry Local X-form
tlbsync,tlbsync,tlbsync,Implemented,PPC,SPECIAL,1240,1264,TLB Synchronize X-form
msgsnd,msgsnd,msgsnd,Implemented,v2.07,SPECIAL,1328,1352,Message Send X-form
msgclr,msgclr,msgclr,Implemented,v2.07,SPECIAL,1329,1353,Message Clear X-form
msgsndp,msgsndp,msgsndp,Unimplemented,v2.07,SPECIAL,1330,1354,Message Send Privileged X-form
msgclrp,msgclrp,msgclrp,Implemented,v2.07,SPECIAL,1331,1355,Message Clear Privileged X-form
